	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap	variance	mutual_information
284	[CLS] og sa er de i øvrigt to af odense teaters mest talentfulde skuespillere. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 6 15 -100 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4632 0.2208 0.1624 0.1134 0.0642 0.1007 0.1285 0.1819 0.2251 0.3595 0.5745 0.8001 0.7948 0.7277 0.7247 0.2231 0.4202 0.5325 0.5712 0.5831 0.5856 0.5857 0.5852 0.5848 0.5845 0.5848 0.5847 0.5851 0.5853 0.5863 0.5860 0.5866 0.5870 0.5873 0.5873	1.4575 0.8926 0.7299 0.5505 0.3664 0.4806 0.5947 0.8365 0.9945 1.4645 2.0421 2.4460 2.4137 2.2817 2.2664 1.0095 1.5998 1.8246 1.8700 1.8662 1.8516 1.8383 1.8293 1.8223 1.8180 1.8158 1.8147 1.8146 1.8135 1.8128 1.8144 1.8137 1.8152 1.8159 1.8146	0.1037 0.0499 0.0426 0.0299 0.0241 0.0280 0.0413 0.0774 0.0961 0.1687 0.2608 0.3427 0.3333 0.2996 0.2912 0.0937 0.1713 0.1947 0.1938 0.1883 0.1828 0.1786 0.1757 0.1736 0.1725 0.1715 0.1709 0.1707 0.1704 0.1701 0.1702 0.1704 0.1704 0.1704 0.1701	0.5262 0.2568 0.1913 0.1328 0.0773 0.1148 0.1464 0.2105 0.2631 0.4184 0.6580 0.8879 0.8804 0.8101 0.8070 0.2573 0.4738 0.5991 0.6451 0.6614 0.6666 0.6672 0.6684 0.6685 0.6691 0.6687 0.6695 0.6700 0.6703 0.6707 0.6712 0.6712 0.6722 0.6728 0.6726	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
285	[CLS] nu skal de spille tvebak og jonathan i dramatiseringen af astrid lindgrens eventyr'brødrene løvehjerte '. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 9 -100 -100 18 16 -100 -100 18 18 -100 -100 18 9 -100 16 -100 18 18 3 13 -100 18 18 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 9 0 0 0 0 18 18 18 18 18 18 18 18 9 16 9 18 18 18 18 18 18 18 18	0.4555 0.4244 0.1775 0.0822 0.0897 0.2679 0.2893 0.4721 0.2000 0.5345 0.6479 0.7516 0.6375 0.6385 0.7297 0.8250 0.7094 0.6406 0.5657 0.5072 0.3817 0.3943 0.3868 0.7437 0.7464 0.7016 0.6976 0.3456 0.5418 0.6147 0.6244 0.6168 0.6075 0.5995 0.5940	1.4508 1.4347 0.8006 0.4525 0.4906 1.1845 1.2491 1.7659 0.9228 1.7677 2.0535 2.2218 1.9398 2.0640 2.3974 2.4819 2.2817 2.1476 2.0151 1.8776 1.5385 1.5942 1.5116 2.2144 2.2507 2.2235 2.1487 1.3071 1.7747 1.8946 1.9045 1.8864 1.8655 1.8477 1.8354	0.1047 0.1127 0.0558 0.0342 0.0403 0.1285 0.1361 0.2095 0.0849 0.1777 0.2383 0.2764 0.2312 0.2630 0.3370 0.3500 0.2995 0.2743 0.2533 0.2326 0.1797 0.1945 0.1688 0.2803 0.3031 0.3073 0.2703 0.1171 0.1854 0.1994 0.1963 0.1899 0.1839 0.1793 0.1761	0.5180 0.4830 0.2072 0.0982 0.1068 0.3119 0.3357 0.5357 0.2347 0.6016 0.7253 0.8306 0.7134 0.7181 0.8148 0.9149 0.8040 0.7326 0.6454 0.5780 0.4397 0.4547 0.4393 0.8212 0.8155 0.7659 0.7628 0.3835 0.5950 0.6787 0.6957 0.6933 0.6872 0.6813 0.6770	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
286	[CLS] kim harris og henrik prip knokler i disse dage med at genfinde deres barndommelige sindelag. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 9 -100 16 -100 18 9 -100 16 -100 18 18 18 18 18 18 18 18 18 -100 18 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 9 18 18 18 9 16 16 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4574 0.6328 0.7202 0.6351 0.6713 0.3243 0.6502 0.6952 0.6760 0.6405 0.7700 0.6333 0.5752 0.5570 0.2578 0.0941 0.1177 0.1564 0.1696 0.2189 0.3719 0.3115 0.0722 0.2185 0.3782 0.4778 0.5287 0.5545 0.5676 0.5744 0.5777 0.5801 0.5818 0.5833 0.5842	1.4513 1.8609 2.2219 1.8770 1.9767 1.2659 1.9724 2.0389 2.1379 2.1608 2.3405 1.8659 1.7631 1.8753 1.1035 0.5002 0.6094 0.7754 0.8238 1.0021 1.5106 1.3358 0.4105 1.0075 1.4815 1.6921 1.7705 1.7989 1.8078 1.8107 1.8114 1.8119 1.8113 1.8119 1.8111	0.1031 0.1770 0.2710 0.1874 0.2098 0.1074 0.2230 0.2529 0.2833 0.3020 0.3159 0.2229 0.2074 0.2341 0.1076 0.0369 0.0525 0.0750 0.0786 0.1004 0.1757 0.1550 0.0321 0.1024 0.1528 0.1713 0.1755 0.1750 0.1739 0.1727 0.1717 0.1710 0.1706 0.1704 0.1701	0.5202 0.7151 0.8095 0.7037 0.7415 0.3720 0.7164 0.7592 0.7453 0.7057 0.8519 0.7046 0.6400 0.6281 0.2987 0.1115 0.1397 0.1840 0.1990 0.2539 0.4262 0.3591 0.0855 0.2513 0.4309 0.5432 0.6024 0.6324 0.6482 0.6565 0.6616 0.6638 0.6660 0.6670 0.6687	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
287	[CLS] de er blevet beordret til at granske i hukommelsen og prøve at huske, hvordan de var da de var børn. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4573 0.2045 0.1157 0.2500 0.4334 0.3260 0.1277 0.1113 0.1716 0.4156 0.2139 0.2463 0.1117 0.2001 0.0722 0.2750 0.1592 0.0915 0.1796 0.1217 0.0761 0.1018 0.0363 0.1518 0.3132 0.4332 0.5016 0.5386 0.5582 0.5684 0.5751 0.5792 0.5816 0.5831 0.5841	1.4504 0.9068 0.5799 1.0644 1.5909 1.3457 0.6457 0.5829 0.7084 1.4034 0.9176 1.0673 0.5769 0.9221 0.3847 1.0479 0.7530 0.4919 0.8469 0.6364 0.4326 0.5518 0.2297 0.7521 1.2877 1.5821 1.7107 1.7658 1.7887 1.8002 1.8059 1.8087 1.8099 1.8101 1.8108	0.1033 0.0683 0.0380 0.0891 0.1617 0.1412 0.0542 0.0494 0.0472 0.1389 0.0750 0.1000 0.0449 0.0833 0.0176 0.0672 0.0573 0.0366 0.0748 0.0600 0.0370 0.0506 0.0148 0.0692 0.1256 0.1551 0.1665 0.1704 0.1714 0.1712 0.1709 0.1705 0.1705 0.1704 0.1702	0.5206 0.2414 0.1361 0.2882 0.4910 0.3782 0.1511 0.1323 0.1923 0.4668 0.2490 0.2896 0.1334 0.2353 0.0849 0.3110 0.1860 0.1085 0.2102 0.1444 0.0911 0.1211 0.0437 0.1765 0.3593 0.4945 0.5733 0.6157 0.6375 0.6507 0.6582 0.6622 0.6649 0.6671 0.6683	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
288	[CLS] og hvis det kniber med hukommelsen, sa kan de hjælpe hinanden lidt pa gled. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4621 0.2198 0.2062 0.0852 0.2084 0.1160 0.3298 0.1315 0.1751 0.0739 0.0463 0.0402 0.0545 0.0683 0.0757 0.1039 0.0349 0.1483 0.3128 0.4366 0.5062 0.5426 0.5615 0.5715 0.5770 0.5803 0.5825 0.5835 0.5846 0.5849 0.5857 0.5862 0.5864 0.5862 0.5870	1.4569 0.8919 0.8899 0.4530 0.9418 0.5888 1.3256 0.6061 0.7533 0.3941 0.2796 0.2524 0.3270 0.3959 0.4224 0.5481 0.2204 0.7400 1.2939 1.5976 1.7259 1.7768 1.7974 1.8059 1.8091 1.8105 1.8117 1.8118 1.8116 1.8122 1.8128 1.8130 1.8124 1.8135 1.8150	0.1038 0.0498 0.0591 0.0272 0.0799 0.0409 0.1241 0.0298 0.0416 0.0209 0.0178 0.0182 0.0268 0.0338 0.0339 0.0472 0.0136 0.0677 0.1268 0.1571 0.1682 0.1716 0.1720 0.1718 0.1714 0.1712 0.1706 0.1705 0.1704 0.1702 0.1702 0.1703 0.1702 0.1702 0.1703	0.5263 0.2566 0.2425 0.1024 0.2460 0.1377 0.3821 0.1514 0.2002 0.0866 0.0558 0.0487 0.0652 0.0816 0.0899 0.1228 0.0420 0.1728 0.3599 0.4992 0.5786 0.6200 0.6422 0.6538 0.6612 0.6644 0.6663 0.6680 0.6695 0.6701 0.6702 0.6705 0.6716 0.6721 0.6729	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
289	[CLS]'ja, for vi har nemlig kendt hinanden siden vi var otte - ti ar gamle,'siger kim harris. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 18 18 18 18 18 9 -100 16 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 9 9 16 9 9 18 18 18 18 18 18 18 18 18 18	0.4553 0.3760 0.5477 0.2173 0.1616 0.1155 0.0827 0.1651 0.3756 0.3586 0.4665 0.3157 0.1706 0.2738 0.1445 0.2213 0.3688 0.5353 0.1788 0.3320 0.4812 0.5691 0.6232 0.6484 0.6970 0.3077 0.5081 0.5920 0.6067 0.6028 0.5975 0.5920 0.5877 0.5864 0.5851	1.4471 1.2410 1.6371 0.8148 0.7067 0.5718 0.4308 0.7655 1.4734 1.4514 1.7636 1.3468 0.8339 1.2106 0.7314 1.0211 1.5006 1.9382 0.7990 1.1570 1.6035 1.8278 1.9328 1.9556 2.0396 1.2093 1.7230 1.8743 1.8904 1.8749 1.8554 1.8403 1.8283 1.8228 1.8175	0.1034 0.0808 0.1392 0.0353 0.0367 0.0350 0.0235 0.0586 0.1547 0.1603 0.2105 0.1545 0.0844 0.1370 0.0721 0.1061 0.1708 0.2359 0.0516 0.0742 0.1398 0.2075 0.2556 0.2160 0.2302 0.0996 0.1742 0.1937 0.1928 0.1874 0.1822 0.1779 0.1750 0.1734 0.1721	0.5181 0.4217 0.6084 0.2414 0.1858 0.1359 0.0966 0.1906 0.4297 0.4099 0.5295 0.3639 0.1998 0.3164 0.1706 0.2597 0.4247 0.6110 0.2069 0.3689 0.5310 0.6239 0.6754 0.7088 0.7624 0.3447 0.5623 0.6574 0.6792 0.6803 0.6769 0.6732 0.6710 0.6700 0.6694	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
290	[CLS]'dengang kom vi pa samme fodbold - hold i vedbæk boldklub. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 -100 -100 18 6 -100 15 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4630 0.3833 0.3858 0.3128 0.1798 0.1226 0.1450 0.3922 0.2383 0.4913 0.5056 0.3797 0.5350 0.7442 0.6543 0.1894 0.3667 0.4888 0.5438 0.5671 0.5772 0.5815 0.5836 0.5843 0.5849 0.5851 0.5862 0.5860 0.5864 0.5870 0.5869 0.5873 0.5873 0.5877 0.5878	1.4587 1.2525 1.3435 1.2382 0.8474 0.6189 0.7128 1.5476 1.0764 1.8361 1.5299 1.3110 1.7486 2.2717 2.1778 0.8952 1.4823 1.7593 1.8366 1.8493 1.8433 1.8356 1.8297 1.8243 1.8197 1.8182 1.8167 1.8156 1.8149 1.8154 1.8154 1.8147 1.8148 1.8154 1.8151	0.1038 0.0811 0.1059 0.1083 0.0752 0.0504 0.0632 0.1768 0.1122 0.2203 0.1585 0.1291 0.2006 0.2971 0.2825 0.0843 0.1633 0.1906 0.1922 0.1876 0.1826 0.1786 0.1757 0.1741 0.1726 0.1720 0.1714 0.1712 0.1709 0.1707 0.1708 0.1707 0.1706 0.1701 0.1702	0.5262 0.4287 0.4354 0.3582 0.2099 0.1439 0.1695 0.4508 0.2786 0.5605 0.5587 0.4234 0.5995 0.8318 0.7387 0.2209 0.4179 0.5547 0.6183 0.6455 0.6580 0.6637 0.6665 0.6679 0.6687 0.6696 0.6696 0.6702 0.6708 0.6710 0.6723 0.6721 0.6723 0.6725 0.6724	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
291	[CLS] vi tilbragte mange ar sammen pa det hold,'siger henrik prip. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 9 -100 16 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 9 9 16 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4634 0.2529 0.4208 0.4342 0.5421 0.7018 0.4829 0.1832 0.3847 0.1397 0.2855 0.4960 0.5675 0.5323 0.5461 0.5503 0.6693 0.7215 0.7132 0.6786 0.6484 0.6259 0.6118 0.6015 0.5956 0.5924 0.5901 0.5886 0.5884 0.5884 0.5880 0.5881 0.5880 0.5879 0.5880	1.4586 1.0264 1.5555 1.6390 1.9197 2.2648 1.7647 0.8631 1.5461 0.6642 1.0613 1.6208 1.3985 1.5407 1.7747 1.9152 2.0147 2.1057 2.0822 2.0216 1.9584 1.9098 1.8774 1.8539 1.8405 1.8306 1.8253 1.8218 1.8200 1.8178 1.8168 1.8161 1.8154 1.8159 1.8163	0.1041 0.0715 0.1513 0.1756 0.2246 0.2928 0.2099 0.0828 0.1785 0.0412 0.0670 0.1409 0.1424 0.1812 0.2323 0.2670 0.2210 0.2467 0.2356 0.2181 0.2028 0.1916 0.1841 0.1792 0.1763 0.1742 0.1730 0.1722 0.1715 0.1713 0.1712 0.1709 0.1707 0.1709 0.1709	0.5255 0.2934 0.4887 0.5047 0.6193 0.7876 0.5504 0.2146 0.4431 0.1626 0.3190 0.5454 0.5949 0.5651 0.5903 0.5990 0.7353 0.7891 0.7863 0.7569 0.7289 0.7091 0.6949 0.6855 0.6806 0.6774 0.6747 0.6743 0.6734 0.6734 0.6735 0.6731 0.6733 0.6729 0.6726	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
292	[CLS] første smøger [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4640 0.3494 0.3224 0.5159 0.5789 0.5940 0.5949 0.5917 0.5892 0.5869 0.5867 0.5861 0.5862 0.5862 0.5860 0.5860 0.5861 0.5867 0.5874 0.5872 0.5875 0.5876 0.5880 0.5880 0.5879 0.5881 0.5881 0.5880 0.5885 0.5884 0.5883 0.5885 0.5885 0.5885 0.5884	1.4592 1.2918 1.2950 1.8249 1.9307 1.9239 1.8946 1.8685 1.8489 1.8362 1.8278 1.8220 1.8183 1.8171 1.8164 1.8148 1.8160 1.8145 1.8146 1.8145 1.8146 1.8150 1.8147 1.8143 1.8155 1.8147 1.8149 1.8160 1.8152 1.8143 1.8140 1.8146 1.8154 1.8155 1.8150	0.1038 0.1022 0.1217 0.2080 0.2175 0.2078 0.1966 0.1878 0.1816 0.1776 0.1751 0.1734 0.1722 0.1716 0.1711 0.1709 0.1706 0.1706 0.1703 0.1705 0.1706 0.1704 0.1705 0.1705 0.1705 0.1705 0.1705 0.1706 0.1706 0.1706 0.1704 0.1704 0.1704 0.1706 0.1704	0.5274 0.4017 0.3750 0.5861 0.6567 0.6746 0.6774 0.6755 0.6735 0.6717 0.6709 0.6707 0.6706 0.6705 0.6713 0.6714 0.6712 0.6716 0.6723 0.6723 0.6723 0.6729 0.6724 0.6726 0.6727 0.6735 0.6742 0.6737 0.6734 0.6738 0.6742 0.6740 0.6730 0.6735 0.6734	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
293	[CLS]'det var dengang, vi røg vores første smøger sammen,'husker kim og bakker pa piben - man er vel blevet voksen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 9 -100 18 18 18 18 -100 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 9 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.4562 0.3741 0.1759 0.1117 0.1351 0.0592 0.0776 0.2596 0.4315 0.4344 0.3882 0.5788 0.2064 0.3410 0.5607 0.7052 0.7237 0.6469 0.7008 0.4168 0.3987 0.3154 0.1526 0.1108 0.0860 0.1512 0.3335 0.6504 0.2557 0.4831 0.5831 0.6065 0.6083 0.6037 0.5991	1.4581 1.2444 0.7678 0.5602 0.6691 0.3187 0.4063 1.0881 1.5981 1.6572 1.5708 2.0823 0.9006 1.1917 1.6438 2.0951 2.2440 2.0561 2.1748 1.6013 1.5566 1.3213 0.7553 0.5849 0.4697 0.7413 1.3506 2.0838 1.0984 1.7202 1.8990 1.9163 1.8972 1.8745 1.8562	0.1064 0.0817 0.0470 0.0364 0.0530 0.0130 0.0205 0.0926 0.1629 0.1878 0.1884 0.2751 0.0671 0.0829 0.1451 0.2432 0.3037 0.2386 0.2642 0.1773 0.1765 0.1400 0.0686 0.0505 0.0350 0.0640 0.1353 0.2463 0.0985 0.1829 0.2032 0.2000 0.1927 0.1862 0.1810	0.5185 0.4191 0.2026 0.1312 0.1590 0.0686 0.0905 0.2994 0.4908 0.4951 0.4462 0.6541 0.2377 0.3788 0.6145 0.7757 0.7924 0.7263 0.7876 0.4828 0.4601 0.3661 0.1806 0.1314 0.1016 0.1750 0.3779 0.7233 0.2917 0.5395 0.6505 0.6813 0.6867 0.6840 0.6819	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
